stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
1,0,0,678.1102612504887,1.162241698893106,0.537517012778026,0.46248298722197406,628.3043781995187,540.5970021535984,88.81001912257464,9.049680161392086,41.64508181486302,678.1102612504887,2021-01-13T13:03:18Z,2021-01-13T07:41:48Z,1,3
1,0,0,687.6902529765217,0.993248662926912,0.49830644886444403,0.501693551135555,635.2879994372203,639.6061964635811,87.58204172234197,9.121837247731145,42.86914231890125,687.6902529765217,2021-01-13T13:04:18Z,2021-01-13T07:42:18Z,1,3
0,0,0,681.2911759502531,1.530100567259043,0.604758793804256,0.39524120619574304,661.6521461201356,432.4239597567048,88.49970964774654,8.775428509548702,47.796701134866986,681.2911759502531,2021-01-13T13:05:18Z,2021-01-13T07:42:48Z,1,3
1,0,0,660.5526749064036,0.9216706124472741,0.47961945532044803,0.5203805446795511,470.93368414305553,510.95660183045703,91.84590246855166,8.760616122911385,66.6176487044973,660.5526749064036,2021-01-13T13:06:18Z,2021-01-13T07:43:18Z,1,3
2,0,0,650.2652426688501,0.29307900012188504,0.22665204530756403,0.7733479546924351,375.94751778098316,1282.7514684594755,93.69866553153727,8.976620729121223,78.10367617131386,650.2652426688501,2021-01-13T13:07:18Z,2021-01-13T07:43:48Z,1,3
2,7,0,638.6540344252726,0.31881291073731705,0.24174233368634201,0.7582576663136571,682.4044586101389,2140.454277814361,95.40932109111593,9.012094030468088,77.83771543506738,638.6540344252726,2021-01-13T13:08:18Z,2021-01-13T07:44:18Z,3,1
3,4,0,624.0575329336157,0.38797955332228,0.27952829160459003,0.7204717083954091,668.4738431733016,1722.9615258050085,97.32590389753445,8.701667602423264,68.20312840632614,624.0575329336157,2021-01-13T13:09:18Z,2021-01-13T07:44:48Z,1,1
2,8,0,615.4003402298499,0.558498804709573,0.35835690282332205,0.641643097176677,466.6820564779869,835.6008151542383,98.81026946631454,9.107154973698911,70.8408821855078,615.4003402298499,2021-01-13T13:10:18Z,2021-01-13T07:45:18Z,0,1
3,0,0,610.311418198848,0.47414967988075,0.321642833391997,0.678357166608002,348.46627224801796,734.928835838627,99.63922640920066,8.68725768434084,71.12485197313684,610.311418198848,2021-01-13T13:11:18Z,2021-01-13T07:45:48Z,1,3
3,0,0,595.5904713874871,0.34591703496421905,0.25701215303617503,0.742987846963824,464.70318598150294,1343.3949155743974,101.961982206187,8.512392574880273,65.60879771799505,595.5904713874871,2021-01-13T13:12:18Z,2021-01-13T07:46:18Z,1,3
4,11,0,598.3222501490038,0.30963506906138705,0.23642851079369903,0.7635714892063,510.77589499522173,1649.606088042813,101.65041037104206,8.351710279447977,71.44550084800126,-10.0,2021-01-13T13:13:18Z,2021-01-13T07:46:48Z,0,1
4,20,0,608.8290102572311,0.301216032662721,0.23148810428221703,0.7685118957177821,374.7371482049078,1244.0810168445105,100.23389923359125,8.634160906937188,80.64787567797931,-10.0,2021-01-13T13:14:18Z,2021-01-13T07:47:18Z,4,1
2,6,0,625.8207789272128,0.697496400248186,0.41089713070743905,0.5891028692925601,453.4632861145051,650.129930352546,97.58246435128532,8.404741245773174,82.74092428448111,625.8207789272128,2021-01-13T13:15:18Z,2021-01-13T07:47:48Z,0,1
1,0,0,656.3233862337582,1.216105071462926,0.548757857703982,0.45124214229601706,507.3008935251462,417.1521897486071,92.8075208975246,8.79216882400226,77.62520590843326,656.3233862337582,2021-01-13T13:16:18Z,2021-01-13T07:48:18Z,1,3
1,0,0,683.7524519223,1.202551373877414,0.545981078189526,0.45401892181047304,524.4559856584731,436.11940167467225,88.30447506865498,8.430542937915936,53.03407848955765,683.7524519223,2021-01-13T13:17:18Z,2021-01-13T07:48:48Z,1,3
0,0,0,687.6435229545783,1.5033895622909812,0.6005415956576691,0.39945840434233004,834.0341300324139,554.7691369903141,87.52723982599197,7.929772576747668,38.4939333951679,687.6435229545783,2021-01-13T13:18:18Z,2021-01-13T07:49:18Z,1,3
0,0,0,681.1841754778955,1.883025924180496,0.65314221019908,0.346857789800919,830.2213841041232,440.89747965920355,88.37482986681282,7.523491134488989,39.43184598207126,681.1841754778955,2021-01-13T13:19:18Z,2021-01-13T07:49:48Z,1,3
1,0,0,664.6812565756632,1.5971327156837392,0.614959992625277,0.38504000737472205,475.1357990635342,297.49299754349244,90.80732029383223,7.060109857034972,50.88643615041196,664.6812565756632,2021-01-13T13:20:18Z,2021-01-13T07:50:18Z,1,3
2,0,0,644.4906870439889,0.873230034664441,0.46616273415713505,0.5338372658428641,282.10704351050674,323.0615442801537,93.62320350620912,6.119212849143137,48.13597868983812,644.4906870439889,2021-01-13T13:21:18Z,2021-01-13T07:50:48Z,1,3
2,0,0,631.1916586513387,0.8455117291403461,0.45814486886745004,0.541855131132549,303.3564422686501,358.7844281912924,95.54768141882651,5.796084963328881,45.16914700190039,631.1916586513387,2021-01-13T13:22:18Z,2021-01-13T07:51:18Z,3,3
1,0,0,615.4755629488282,1.241591782246141,0.553888443060774,0.44611155693922505,388.70720957710495,313.07166746376305,97.90589961971392,5.505709178727852,40.4035845255431,615.4755629488282,2021-01-13T13:23:18Z,2021-01-13T07:51:48Z,3,3
1,0,0,606.5418797149255,1.672811187305944,0.6258620867986,0.37413791320139905,451.98752252445854,270.1963771849126,99.25808391401729,5.443885901998568,35.15521035742377,606.5418797149255,2021-01-13T13:24:18Z,2021-01-13T07:52:18Z,3,3
0,0,0,607.5117626829652,2.017480613676011,0.6685977051624661,0.33140229483753303,398.95392812804096,197.74858079112585,99.17033763619413,6.609980677066004,39.33390463989143,607.5117626829652,2021-01-13T13:25:18Z,2021-01-13T07:52:48Z,3,3
